solute,solvent,T_K,IDAC_exp,IDAC_MOSCED,ln_IDAC_exp
N-Nonane,Butyl Acetate,298.2,3.09,2.76,1.128171090909654
N-Nonane,Butyronitrile,298.2,11.11,11.01,2.4078456036515385
N-Nonane,Carbon Disulfide,298.2,1.98,1.67,0.6830968447064438
N-Nonane,Carbon Tetrachloride,298.2,1.28,1.16,0.2468600779315258
N-Nonane,Chlorobenzene,298.2,2.18,2.23,0.7793248768009977
N-Nonane,Chloroform,298.2,2.07,2.19,0.7275486072772777
N-Nonane,Cyclohexane,298.2,1.01,0.96,0.009950330853168092
N-Nonane,Cyclohexanone,298.2,5.96,5.86,1.7850704810772584
N-Nonane,Dichloromethane,298.2,4.16,3.73,1.425515074273172
N-Nonane,Dimethyl Sulfoxide,298.2,264.98,230.17,5.579654351439977
N-Nonane,Ethanol,298.2,19.65,23.8,2.9780773383152703
N-Nonane,Ethanol,301.1,20.8,23.46,3.0349529867072724
N-Nonane,Ethanol,320.9,19.8,20.61,2.9856819377004897
N-Nonane,Ethanol,320.9,18.9,20.61,2.9391619220655967
N-Nonane,Ethanol,355.2,15.5,15.18,2.740840023925201
N-Nonane,Ethyl Acetate,298.2,5.43,4.77,1.691939133945844
N-Nonane,Isopropanol,298.2,10.85,11.04,2.3841650799864684
N-Nonane,Methanol,298.2,64.79,71.61,4.171151270461866
N-Nonane,Methyl Acetate,298.2,10.34,9.61,2.336019869080283
N-Nonane,Methyl Ethyl Ketone,298.2,6.03,6.05,1.7967470107390942
N-Nonane,N-Decane,298.2,1.18,1.0,0.16551443847757333
N-Nonane,N-Dodecane,298.2,1.06,0.99,0.058268908123975824
N-Nonane,heptane,298.2,1.05,0.99,0.04879016416943205
N-Nonane,N-Hexadecane,298.2,0.99,0.93,-0.01005033585350145
N-Nonane,N-Hexadecane,298.2,1.02,0.93,0.01980262729617973
N-Nonane,N-Hexane,298.2,1.02,0.99,0.01980262729617973
N-Nonane,Nitrobenzene,298.2,12.48,12.57,2.5241273629412815
N-Nonane,Nitromethane,298.2,190.86,140.2,5.251540174989108
N-Nonane,N-Methyl-2-Pyrrolidone,298.2,26.69,25.72,3.284288963416433
N-Nonane,N-Methylformamide,298.2,115.83,120.07,4.752123598944254
N-Nonane,N-Nonane,298.2,1.14,1.0,0.131028262406404
N-Nonane,N-Octane,298.2,1.09,1.0,0.08617769624105241
N-Nonane,N-Pentane,298.2,1.21,1.0,0.1906203596086497
N-Nonane,Propionitrile,298.2,22.47,23.55,3.112181086197238
N-Nonane,P-Xylene,298.2,1.66,1.47,0.5068176023684519
N-Nonane,Pyridine,298.2,9.69,8.82,2.2710944259026746
N-Nonane,Squalane,298.2,0.68,0.75,-0.3856624808119846
N-Nonane,Tetrahydrofuran,298.2,2.45,2.21,0.8960880245566357
N-Nonane,Toluene,298.2,1.84,1.79,0.6097655716208943
N-Nonane,Triethylamine,298.2,1.1,1.14,0.09531017980432493
N-Octane,"1,1-Dichloroethane",298.2,6.03,5.44,1.7967470107390942
N-Octane,"1,2-Dichloroethane",298.2,6.43,5.36,1.860974538249528
N-Octane,"1,4-Dioxane",298.2,8.9,5.98,2.186051276738094
N-Octane,"1,4-Dioxane",298.2,7.4,5.98,2.0014800002101243
N-Octane,"1,4-Dioxane",353.2,4.23,3.84,1.4422019930581866
N-Octane,"1,5-Dimethyl-2-Pyrrolidinone",298.2,11.1,12.32,2.4069451083182885
N-Octane,"1,5-Dimethyl-2-Pyrrolidinone",308.2,10.6,10.86,2.3608540011180215
N-Octane,"1,5-Dimethyl-2-Pyrrolidinone",318.2,10.1,9.68,2.312535423847214
N-Octane,1-Butanol,298.2,6.86,7.09,1.925707441737794
N-Octane,1-Butanol,298.2,6.39,7.09,1.8547342683894434
N-Octane,1-Butanol,308.2,6.26,6.84,1.8341801851120072
N-Octane,1-Butanol,318.2,6.01,6.55,1.7934247485471162
N-Octane,1-Butanol,328.2,6.64,6.24,1.8931119634883424
N-Octane,1-Ethylpyrrolidin-2-One,298.2,11.8,12.07,2.468099531471619
N-Octane,1-Ethylpyrrolidin-2-One,308.2,10.5,10.66,2.3513752571634776
N-Octane,1-Ethylpyrrolidin-2-One,318.2,9.43,9.51,2.2438960966453663
N-Octane,1-Hexene,298.2,1.18,0.97,0.16551443847757333
N-Octane,1-Octanol,293.4,3.05,3.77,1.1151415906193203
N-Octane,1-Octanol,298.2,3.38,3.68,1.2178757094949273
N-Octane,1-Octanol,298.2,3.18,3.68,1.1568811967920856
N-Octane,1-Octanol,298.2,3.36,3.68,1.2119409739751128
N-Octane,1-Octanol,303.5,3.17,3.58,1.1537315878891892
N-Octane,1-Octanol,313.6,3.14,3.41,1.144222799920162
N-Octane,1-Octanol,323.4,2.9,3.24,1.0647107369924282
N-Octane,1-Octene,298.2,1.13,1.01,0.12221763272424911
N-Octane,1-Pentanol,308.2,5.8,5.44,1.7578579175523736
N-Octane,1-Pentanol,313.2,3.94,5.33,1.3711807233098425
N-Octane,1-Pentanol,318.2,5.42,5.22,1.6900958154515549
N-Octane,1-Pentanol,328.2,5.3,5.0,1.667706820558076
N-Octane,1-Phenyl-1-Butanone,298.1,4.45,4.95,1.4929040961781488
N-Octane,1-Propanol,298.2,9.52,9.26,2.253394848803274
N-Octane,1-Propanol,298.2,8.94,9.26,2.190535589185423
N-Octane,1-Propanol,308.2,8.36,8.96,2.1234584270966104
N-Octane,1-Propanol,358.2,7.9,6.84,2.066862759472976
N-Octane,1-Propanol,363.2,6.64,6.63,1.8931119634883424
N-Octane,"2,2,4-Trimethylpentane",298.2,1.11,1.12,0.10436001532424286
N-Octane,"2,2,4-Trimethylpentane",298.2,1.02,1.12,0.01980262729617973
N-Octane,"2,6-Dimethylpyridine",298.2,2.6,3.5,0.9555114450274363
N-Octane,2-Heptanone,298.2,2.72,2.7,1.000631880307906
N-Octane,2-Methyl-2-Propanol,298.2,5.73,6.16,1.7457155307266483
N-Octane,2-Methyl-2-Propanol,313.2,4.07,5.7,1.4036429994545037
N-Octane,2-Pentanone,298.2,3.7,3.87,1.308332819650179
N-Octane,2-Pyrrolidone,303.2,73.33,95.15,4.294969802105708
N-Octane,2-Pyrrolidone,313.2,65.83,75.75,4.187075661479786
N-Octane,2-Pyrrolidone,323.2,60.27,61.17,4.098834467494953
N-Octane,2-Pyrrolidone,333.2,54.98,50.06,4.0069694827371
N-Octane,Acetic Acid,298.2,29.01,25.27,3.367640598133313
N-Octane,Acetic Acid,298.2,26.6,25.27,3.2809112157876537
N-Octane,Acetone,298.2,10.58,9.47,2.3589654264301534
N-Octane,Acetone,298.2,10.29,9.47,2.331172549845958
N-Octane,Acetone,298.3,11.04,9.46,2.401525040848949
N-Octane,Acetone,308.2,9.75,8.35,2.277267285009756
N-Octane,Acetone,318.4,7.83,7.42,2.057962510002712
N-Octane,Acetone,328.4,7.06,6.67,1.9544450515051506
N-Octane,Acetonitrile,298.2,46.9,54.98,3.8480176754522337
N-Octane,Acetonitrile,298.2,56.51,54.98,4.034417613641752
N-Octane,Acetonitrile,298.2,55.54,54.98,4.017103481878653
N-Octane,Acetophenone,298.2,8.58,8.29,2.149433913499871
N-Octane,Acetophenone,298.2,7.6,8.29,2.028148247292285
N-Octane,Aniline,298.2,37.74,35.93,3.630720539940404
N-Octane,Anisole,298.2,4.52,4.4,1.5085119938441398
N-Octane,Anisole,298.2,4.03,4.4,1.3937663759585917
N-Octane,Benzene,298.2,2.31,2.1,0.8372475245337022
N-Octane,Benzene,298.2,2.17,2.1,0.7747271675523681
N-Octane,Benzonitrile,298.2,8.28,9.36,2.1138429683971682
N-Octane,Benzonitrile,298.2,7.69,9.36,2.0399207835175526
N-Octane,Benzyl Alcohol,298.2,21.0,19.85,3.044522437723423
N-Octane,Benzyl Alcohol,298.2,18.55,19.85,2.920469789053444
N-Octane,Bromobenzene,298.2,2.66,2.55,0.9783261227936078
N-Octane,Bromoethane,298.2,2.22,2.05,0.7975071958841882
N-Octane,Butyl Acetate,298.2,2.78,2.55,1.0224509277025455
N-Octane,Butyl Ether,298.2,1.13,1.22,0.12221763272424911
N-Octane,Butyronitrile,298.2,9.29,9.22,2.2289385528257473
N-Octane,Butyronitrile,298.2,8.96,9.22,2.192770226986839
N-Octane,Carbon Disulfide,298.2,2.16,1.93,0.7701082216960737
N-Octane,Carbon Disulfide,298.2,2.04,1.93,0.712949807856125
N-Octane,Carbon Tetrachloride,298.2,1.33,1.23,0.28517894223366247
N-Octane,Carbon Tetrachloride,298.2,1.23,1.23,0.20701416938432612
N-Octane,Carbon Tetrachloride,313.2,1.19,1.19,0.17395330712343798
N-Octane,Chlorobenzene,298.2,2.28,2.24,0.8241754429663494
N-Octane,Chlorobenzene,298.2,2.19,2.24,0.7839015438284094
N-Octane,Chloroform,298.2,2.06,2.17,0.7227059828014898
N-Octane,Chloroform,298.2,2.07,2.17,0.7275486072772777
N-Octane,Cyclohexane,298.2,1.13,1.03,0.12221763272424911
N-Octane,Cyclohexane,298.2,1.09,1.03,0.08617769624105241
N-Octane,Cyclohexanone,298.2,5.33,5.24,1.673351238177753
N-Octane,Cyclohexanone,298.2,4.84,5.24,1.5769147207285403
N-Octane,Dichloromethane,298.2,3.95,3.63,1.3737155789130306
N-Octane,Dichloromethane,298.2,4.14,3.63,1.4206957878372228
N-Octane,Diethyl Ether,298.2,1.53,1.67,0.4252677354043441
N-Octane,Diethyl Phthalate,303.2,6.86,7.32,1.925707441737794
N-Octane,Diethyl Phthalate,313.2,6.34,6.61,1.8468787684491346
N-Octane,Diethyl Phthalate,323.2,5.95,6.02,1.7833912195575383
N-Octane,Diethyl Phthalate,333.2,5.55,5.52,1.713797927758343
N-Octane,Diiodomethane,298.2,56.91,58.56,4.041471072615033
N-Octane,Diisopropyl Ether,298.2,1.34,1.29,0.29266961396282004
N-Octane,Dimethyl Sulfoxide,283.2,200.0,259.75,5.298317366548036
N-Octane,Dimethyl Sulfoxide,298.2,171.68,153.64,5.145632278882388
N-Octane,Epsilon-Caprolactone,303.2,19.9,21.99,2.990719731730447
N-Octane,Epsilon-Caprolactone,318.2,17.7,17.28,2.8735646395797834
N-Octane,Epsilon-Caprolactone,333.2,15.7,13.98,2.7536607123542622
N-Octane,Ethanol,298.2,16.12,18.89,2.7800607370784824
N-Octane,Ethanol,298.2,15.47,18.89,2.738902664584975
N-Octane,Ethanol,322.2,14.5,16.46,2.6741486494265287
N-Octane,Ethanol,338.0,13.1,14.59,2.5726122302071057
N-Octane,Ethanol,343.2,14.28,13.98,2.658859956911438
N-Octane,Ethanol,353.7,13.0,12.78,2.5649493574615367
N-Octane,Ethyl Acetate,298.2,4.83,4.22,1.5748464676644813
N-Octane,Ethyl Acetate,298.2,4.68,4.22,1.5432981099295553
N-Octane,Ethyl Acetate,328.4,3.59,3.41,1.2781522025001875
N-Octane,Ethyl Acetate,338.4,3.34,3.21,1.205970806988609
N-Octane,Ethyl Acetate,349.1,3.06,3.02,1.1184149159642893
N-Octane,Ethyl Benzoate,313.2,3.38,3.51,1.2178757094949273
N-Octane,Ethyl Benzoate,323.2,3.23,3.3,1.172482137234565
N-Octane,Ethyl Benzoate,333.2,3.08,3.12,1.1249295969854831
N-Octane,Ethyl Benzoate,343.2,2.96,2.96,1.085189268335969
N-Octane,Isopropanol,298.2,9.6,9.1,2.2617630984737906
N-Octane,Isopropanol,298.2,9.22,9.1,2.2213750375685026
N-Octane,Isopropanol,308.2,9.94,8.73,2.2965670206684825
N-Octane,Isopropanol,353.2,6.28,6.77,1.8373699804801074
N-Octane,M-Cresol,298.2,11.77,13.4,2.4655539212721855
N-Octane,Methanol,298.2,48.02,52.94,3.8716175907931074
N-Octane,Methanol,298.2,45.86,52.94,3.8255932774297583
N-Octane,Methanol,308.7,43.2,48.86,3.765840495250065
N-Octane,Methanol,318.5,39.7,44.56,3.681351187693145
N-Octane,Methanol,328.5,35.9,40.0,3.580737295494233
N-Octane,Methanol,337.0,32.3,36.2,3.475067230228611
N-Octane,Methyl Acetate,298.2,8.53,7.92,2.1435893615035875
N-Octane,Methyl Ethyl Ketone,298.2,5.28,5.3,1.6639260977181702
N-Octane,Methyl Ethyl Ketone,298.2,5.44,5.3,1.6937790608678513
N-Octane,Methyl Isobutyl Ketone,328.2,2.93,2.61,1.075002423028976
N-Octane,Methyl Isobutyl Ketone,348.2,2.52,2.39,0.9242589015233319
N-Octane,Methyl Isobutyl Ketone,388.2,1.98,2.06,0.6830968447064438
N-Octane,"N,N-Diethylacetamide",303.2,6.64,7.14,1.8931119634883424
N-Octane,"N,N-Diethylacetamide",313.2,6.14,6.47,1.814824742159051
N-Octane,"N,N-Diethylacetamide",323.2,5.75,5.9,1.749199854809259
N-Octane,"N,N-Diethylacetamide",333.2,5.32,5.43,1.6714733033535532
N-Octane,"N,N-Dimethylformamide",283.2,45.2,36.15,3.8110970868381857
N-Octane,"N,N-Dimethylformamide",298.2,26.56,26.6,3.279406324608233
N-Octane,N-Decane,298.2,1.05,0.99,0.04879016416943205
N-Octane,N-Decane,298.2,1.02,0.99,0.01980262729617973
N-Octane,N-Dodecane,298.2,1.04,0.98,0.03922071315328133
N-Octane,N-Ethylacetamide,303.2,13.8,14.88,2.624668592163159
N-Octane,N-Ethylacetamide,313.2,13.3,13.76,2.5877640352277083
N-Octane,N-Ethylacetamide,323.2,12.9,12.69,2.5572273113676265
N-Octane,N-Ethylacetamide,333.2,12.5,11.7,2.5257286443082556
N-Octane,N-Formylmorpholine,313.3,54.2,57.57,3.9926809084456005
N-Octane,N-Formylmorpholine,332.7,40.7,39.47,3.7062280924485496
N-Octane,N-Formylmorpholine,352.5,33.7,28.23,3.517497837358316
N-Octane,N-Formylmorpholine,373.4,26.3,20.77,3.269568939183719
N-Octane,heptane,298.2,1.07,1.0,0.06765864847381486
N-Octane,heptane,298.2,1.05,1.0,0.04879016416943205
N-Octane,N-Hexadecane,298.2,0.96,0.91,-0.040821994520255166
N-Octane,N-Hexadecane,298.2,0.98,0.91,-0.020202707317519466
N-Octane,N-Hexadecane,298.2,0.92,0.91,-0.08338160893905101
N-Octane,N-Hexadecane,453.2,0.89,0.9,-0.11653381625595151
N-Octane,N-Hexane,298.2,1.09,0.99,0.08617769624105241
N-Octane,N-Hexane,298.2,1.08,0.99,0.0769610411361284
N-Octane,Nitrobenzene,298.2,10.91,10.58,2.3896797998449792
N-Octane,Nitrobenzene,298.2,9.32,10.58,2.2321626286975
N-Octane,Nitromethane,298.2,125.57,93.2,4.8328633720008725
N-Octane,Nitromethane,298.2,111.2,93.2,4.711330381816482
N-Octane,N-Methyl-2-Pyrrolidone,298.2,21.26,21.26,3.056827372913802
N-Octane,N-Methyl-2-Pyrrolidone,323.4,18.9,14.64,2.9391619220655967
N-Octane,N-Methyl-2-Pyrrolidone,333.2,16.8,12.92,2.8213788864092133
N-Octane,N-Methyl-2-Pyrrolidone,343.4,16.1,11.45,2.7788192719904172
N-Octane,N-Methylformamide,298.2,81.27,84.91,4.397776944765114
N-Octane,N-Methylformamide,303.2,80.48,78.78,4.388008706351429
N-Octane,N-Methylformamide,313.2,71.89,67.67,4.27513717299578
N-Octane,N-Methylformamide,323.2,64.57,58.05,4.167749906638376
N-Octane,N-Methylformamide,333.2,58.58,49.82,4.070393341399587
N-Octane,N-Nonane,298.2,1.12,1.0,0.11332868530700327
N-Octane,N-Octane,298.2,1.07,1.0,0.06765864847381486
N-Octane,N-Pentane,298.2,1.22,1.01,0.19885085874516517
N-Octane,N-Pentane,298.2,1.18,1.01,0.16551443847757333
N-Octane,Phenol,328.2,19.99,19.93,2.995232148512309
N-Octane,Phenol,343.2,16.97,17.58,2.831447079246135
N-Octane,Phenol,358.2,15.1,15.42,2.714694743820879
N-Octane,Phenol,373.2,14.15,13.51,2.649714624089247
N-Octane,Propionitrile,298.2,17.73,18.73,2.8752581200861167
N-Octane,Propionitrile,313.2,16.34,14.4,2.7936160894318567
N-Octane,P-Xylene,298.2,1.55,1.48,0.4382549309311553
N-Octane,P-Xylene,298.2,1.4,1.48,0.3364722366212129
N-Octane,P-Xylene,313.2,1.44,1.43,0.36464311358790924
N-Octane,Pyridine,298.2,8.52,7.88,2.1424163408412245
N-Octane,Pyridine,298.2,9.17,7.88,2.2159372862683733
N-Octane,Pyridine,313.2,7.58,6.62,2.0255131996542803
N-Octane,Pyridine,353.2,4.32,4.51,1.463255402256019
N-Octane,Pyridine,369.8,3.86,3.96,1.3506671834767394
N-Octane,Squalane,298.2,0.71,0.68,-0.342490308946776
N-Octane,Tetrahydrofuran,298.2,2.33,2.19,0.8458682675776092
N-Octane,Tetrahydrofuran,298.2,1.78,2.19,0.5766133643039938
N-Octane,Toluene,298.2,1.75,1.81,0.5596157879354227
N-Octane,Toluene,298.2,1.69,1.81,0.5247285289349821
N-Octane,Toluene,333.2,1.48,1.61,0.3920420877760237
N-Octane,Tributyl Phosphate,298.6,2.53,2.77,0.9282193027394288
N-Octane,Tributyl Phosphate,302.9,2.39,2.7,0.8712933659434193
N-Octane,Tributyl Phosphate,308.6,2.34,2.6,0.85015092936961
N-Octane,Tributyl Phosphate,313.1,2.29,2.54,0.8285518175661483
N-Octane,Tributyl Phosphate,323.7,2.12,2.39,0.7514160886839212
N-Octane,Triethylamine,298.2,1.09,1.12,0.08617769624105241
N-Pentane,"1,2-Dichloroethane",293.2,4.79,4.63,1.5665304114228238
N-Pentane,"1,2-Dichloroethane",298.2,4.5,4.44,1.5040773967762742
N-Pentane,"1,4-Dioxane",298.2,5.51,4.87,1.706564623164823
N-Pentane,"1,5-Dimethyl-2-Pyrrolidinone",298.2,6.95,7.23,1.9387416595767009
N-Pentane,"1,5-Dimethyl-2-Pyrrolidinone",308.2,6.77,6.58,1.9125010869241836
N-Pentane,"1,5-Dimethyl-2-Pyrrolidinone",318.2,6.58,6.03,1.884034745337226
N-Pentane,1-Butanol,293.2,4.3,4.47,1.4586150226995167
N-Pentane,1-Butanol,298.2,4.03,4.42,1.3937663759585917
N-Pentane,1-Butanol,308.2,4.12,4.31,1.415853163361435
N-Pentane,1-Butanol,318.2,3.83,4.18,1.3428648031925547
N-Pentane,1-Butanol,328.2,3.85,4.04,1.3480731482996928
N-Pentane,1-Ethylpyrrolidin-2-One,298.2,7.15,7.3,1.9671123567059163
N-Pentane,1-Ethylpyrrolidin-2-One,308.2,6.61,6.65,1.888583653863595
N-Pentane,1-Ethylpyrrolidin-2-One,318.2,6.13,6.1,1.81319474994812
N-Pentane,1-Hexene,298.2,1.03,1.03,0.02955880224154443
N-Pentane,1-Nitropropane,298.2,5.35,6.4,1.6770965609079151
N-Pentane,1-Octanol,293.4,2.46,2.51,0.9001613499442714
N-Pentane,1-Octanol,298.2,2.22,2.47,0.7975071958841882
N-Pentane,1-Octanol,298.2,2.62,2.47,0.9631743177730056
N-Pentane,1-Octanol,298.2,2.58,2.47,0.9477893989335261
N-Pentane,1-Octanol,303.5,2.42,2.42,0.883767540168595
N-Pentane,1-Octanol,313.6,2.39,2.33,0.8712933659434193
N-Pentane,1-Octanol,323.4,2.32,2.25,0.8415671856782185
N-Pentane,1-Octene,298.2,0.97,1.02,-0.030459207484708574
N-Pentane,1-Pentanol,303.5,3.82,3.7,1.3402504226184837
N-Pentane,1-Pentanol,308.2,4.31,3.65,1.4609379041156563
N-Pentane,1-Pentanol,313.2,3.82,3.6,1.3402504226184837
N-Pentane,1-Pentanol,318.2,3.69,3.54,1.3056264580524357
N-Pentane,1-Pentanol,323.5,3.68,3.48,1.3029127521808397
N-Pentane,1-Pentanol,328.2,3.53,3.43,1.2612978709452054
N-Pentane,1-Propanol,298.2,5.11,5.69,1.631199404215613
N-Pentane,1-Propanol,308.2,5.62,5.55,1.7263316639055997
N-Pentane,"2,2,4-Trimethylpentane",293.2,0.98,0.95,-0.020202707317519466
N-Pentane,"2,2,4-Trimethylpentane",298.2,0.93,0.95,-0.07257069283483537
N-Pentane,2-Heptanone,298.2,1.88,1.97,0.6312717768418578
N-Pentane,2-Nitropropane,293.2,6.5,6.04,1.8718021769015913
N-Pentane,2-Pentanone,298.2,2.58,2.83,0.9477893989335261
N-Pentane,2-Pyrrolidone,303.2,31.82,34.87,3.4600950229096408
N-Pentane,2-Pyrrolidone,313.2,29.29,29.5,3.377246160839642
N-Pentane,2-Pyrrolidone,323.2,27.44,25.22,3.3120018028576843
N-Pentane,2-Pyrrolidone,333.2,25.43,21.77,3.2359295794340284
N-Pentane,Acetic Acid,298.2,11.65,12.43,2.4553061800117097
N-Pentane,Acetone,238.2,14.79,10.73,2.6939512767227085
N-Pentane,Acetone,258.2,9.61,8.0,2.262804222982201
N-Pentane,Acetone,298.2,5.98,5.17,1.7884205679625405
N-Pentane,Acetone,298.2,5.14,5.17,1.6370530794670737
N-Pentane,Acetone,303.2,5.77,4.95,1.7526720805200082
N-Pentane,Acetone,303.2,5.84,4.95,1.7647307968401356
N-Pentane,Acetone,308.2,5.29,4.75,1.665818245870208
N-Pentane,Acetone,318.3,4.51,4.38,1.506297153514587
N-Pentane,Acetone,323.2,4.29,4.23,1.4562867329399256
N-Pentane,Acetonitrile,293.2,26.92,21.73,3.2928695047765273
N-Pentane,Acetonitrile,298.2,17.2,19.74,2.8449093838194073
N-Pentane,Acetonitrile,298.2,17.04,19.74,2.8355635214011694
N-Pentane,Acetonitrile,313.2,21.25,15.15,3.056356895370426
N-Pentane,Acetophenone,293.2,6.0,5.5,1.791759469228055
N-Pentane,Acetophenone,298.2,5.23,5.26,1.6544112780768316
N-Pentane,Aniline,293.2,19.72,17.59,2.9816333491744893
N-Pentane,Aniline,293.2,20.1,17.59,3.0007198150650303
N-Pentane,Anisole,293.2,3.64,3.66,1.2919836816486494
N-Pentane,Anisole,293.2,3.64,3.66,1.2919836816486494
N-Pentane,Anisole,298.2,3.32,3.54,1.199964782928397
N-Pentane,Benzene,293.2,2.25,2.29,0.8109302162163288
N-Pentane,Benzene,298.2,2.04,2.24,0.712949807856125
N-Pentane,Benzonitrile,293.2,6.08,5.8,1.8050046959780757
N-Pentane,Benzonitrile,298.2,5.16,5.54,1.6409365794934714
N-Pentane,Benzyl Alcohol,298.2,9.83,10.48,2.285438934159075
N-Pentane,Benzyl Alcohol,298.2,11.53,10.48,2.4449523342809676
N-Pentane,Butyl Acetate,298.2,1.92,2.02,0.6523251860396901
N-Pentane,Butyl Ether,293.2,1.0,1.11,0.0
N-Pentane,Butyronitrile,298.2,4.96,5.46,1.601405740736836
N-Pentane,Carbon Disulfide,298.2,2.46,3.07,0.9001613499442714
N-Pentane,Carbon Tetrachloride,298.2,1.33,1.47,0.28517894223366247
N-Pentane,Chlorobenzene,298.2,2.15,2.26,0.7654678421395714
N-Pentane,Chloroform,298.2,1.96,2.13,0.6729444732424258
N-Pentane,Chloroform,298.2,2.13,2.13,0.7561219797213337
N-Pentane,Cyclohexane,298.2,1.22,1.29,0.19885085874516517
N-Pentane,Cyclohexanone,293.2,3.97,3.91,1.3787660946990992
N-Pentane,Cyclohexanone,298.2,3.69,3.79,1.3056264580524357
N-Pentane,Dichloromethane,298.2,3.22,3.34,1.169381359556317
N-Pentane,Dichloromethane,298.2,3.41,3.34,1.2267122912954254
N-Pentane,Dichloromethane,348.2,2.5,2.47,0.9162907318741551
N-Pentane,Dichloromethane,398.2,1.91,2.01,0.6471032420585384
N-Pentane,Diethyl Phthalate,303.2,4.05,4.24,1.3987168811184478
N-Pentane,Diethyl Phthalate,313.2,3.81,3.93,1.3376291891386096
N-Pentane,Diethyl Phthalate,323.2,3.67,3.66,1.3001916620664788
N-Pentane,Diethyl Phthalate,333.2,3.5,3.43,1.252762968495368
N-Pentane,Dimethyl Sulfoxide,298.2,42.4,47.36,3.7471483622379123
N-Pentane,Epsilon-Caprolactone,303.2,10.3,11.01,2.33214389523559
N-Pentane,Epsilon-Caprolactone,318.2,9.74,9.22,2.2762411176544437
N-Pentane,Epsilon-Caprolactone,333.2,9.02,7.88,2.199444334074532
N-Pentane,Ethanol,293.2,9.6,9.65,2.2617630984737906
N-Pentane,Ethanol,298.2,7.78,9.53,2.0515563381903004
N-Pentane,Ethanol,298.2,9.49,9.53,2.2502386126218363
N-Pentane,Ethanol,299.7,8.9,9.48,2.186051276738094
N-Pentane,Ethanol,303.2,9.25,9.38,2.224623551524334
N-Pentane,Ethanol,304.2,9.1,9.35,2.2082744135228043
N-Pentane,Ethanol,310.4,8.7,9.13,2.163323025660538
N-Pentane,Ethanol,312.1,8.6,9.07,2.151762203259462
N-Pentane,Ethanol,313.2,8.76,9.03,2.1701959049483
N-Pentane,Ethanol,313.2,8.27,9.03,2.1126345090356
N-Pentane,Ethanol,322.0,8.5,8.68,2.1400661634962708
N-Pentane,Ethanol,322.2,8.3,8.67,2.1162555148025524
N-Pentane,Ethanol,323.2,8.25,8.63,2.1102132003465894
N-Pentane,Ethanol,324.7,8.3,8.56,2.1162555148025524
N-Pentane,Ethanol,335.2,8.2,8.1,2.1041341542702074
N-Pentane,Ethanol,343.0,7.8,7.75,2.0541237336955462
N-Pentane,Ethanol,352.4,7.0,7.33,1.9459101490553132
N-Pentane,Ethanol,354.2,6.9,7.25,1.9315214116032138
N-Pentane,Ethanol,354.4,7.4,7.24,2.0014800002101243
N-Pentane,Ethyl Acetate,293.2,3.09,3.0,1.128171090909654
N-Pentane,Ethyl Acetate,298.2,3.02,2.92,1.1052568313867783
N-Pentane,Ethyl Acetate,303.2,2.96,2.84,1.085189268335969
N-Pentane,Ethyl Benzoate,313.2,2.77,2.77,1.0188473201992472
N-Pentane,Ethyl Benzoate,323.2,2.72,2.64,1.000631880307906
N-Pentane,Ethyl Benzoate,333.2,2.65,2.53,0.9745596399981308
N-Pentane,Ethyl Benzoate,343.2,2.61,2.43,0.959350221334602
N-Pentane,Isopropanol,298.2,5.39,5.09,1.6845453849209058
N-Pentane,Isopropanol,308.2,6.42,4.96,1.8594181177018698
N-Pentane,Methanol,298.2,18.42,21.76,2.913437030827161
N-Pentane,Methanol,298.2,19.5,21.76,2.970414465569701
N-Pentane,Methanol,303.2,20.3,21.24,3.0106208860477417
N-Pentane,Methanol,313.2,18.5,20.02,2.917770732084279
N-Pentane,Methyl Acetate,298.2,4.61,4.42,1.5282278570085572
N-Pentane,Methyl Ethyl Ketone,293.2,3.66,3.71,1.297463147413275
N-Pentane,Methyl Ethyl Ketone,298.2,3.39,3.59,1.220829921392359
N-Pentane,Methyl Ethyl Ketone,303.2,3.76,3.47,1.324418957401803
N-Pentane,Methyl Ethyl Ketone,313.2,3.56,3.27,1.269760544863939
N-Pentane,Methyl Ethyl Ketone,323.2,3.43,3.09,1.2325602611778486
N-Pentane,Methyl Isobutyl Ketone,293.2,2.3,2.41,0.8329091229351039
N-Pentane,"N,N-Dibutylformamide",302.8,2.48,2.81,0.9082585601768908
N-Pentane,"N,N-Dibutylformamide",318.3,2.37,2.58,0.8628899551470398
N-Pentane,"N,N-Dibutylformamide",332.4,2.27,2.41,0.8197798314933114
N-Pentane,"N,N-Diethylacetamide",303.2,4.33,4.44,1.4655675420143985
N-Pentane,"N,N-Diethylacetamide",313.2,4.08,4.13,1.4060969884160703
N-Pentane,"N,N-Diethylacetamide",323.2,3.94,3.86,1.3711807233098425
N-Pentane,"N,N-Diethylacetamide",333.2,3.74,3.63,1.3190856114264407
N-Pentane,"N,N-Dimethylacetamide",298.2,8.46,8.65,2.135349173618132
N-Pentane,"N,N-Dimethylacetamide",303.6,7.96,8.14,2.0744289998562917
N-Pentane,"N,N-Dimethylacetamide",317.6,6.86,7.04,1.925707441737794
N-Pentane,"N,N-Dimethylacetamide",333.4,5.89,6.1,1.7732559976634952
N-Pentane,"N,N-Dimethylformamide",298.2,11.75,13.14,2.463853240590168
N-Pentane,N-Decane,298.2,0.88,0.97,-0.12783337150988489
