Tc_solute,Pc_solute,Vc_solute,omega_solute,dipole_solute,MW_solute,Tc_solvent,Pc_solvent,Vc_solvent,omega_solvent,dipole_solvent,MW_solvent,T_K,ln_IDAC_exp
508.1,4692400,0.000212766,0.3071,2.88,58.07914,632.35,4520600,0.000308642,0.2532,1.69,112.5569,353.2,0.412109651
508.1,4692400,0.000212766,0.3071,2.88,58.07914,632.35,4520600,0.000308642,0.2532,1.69,112.5569,386.7,0.39877612
508.1,4692400,0.000212766,0.3071,2.88,58.07914,536.2,5330000,0.000244,0.216,1.01,119.37764,305,-0.94160854
508.1,4692400,0.000212766,0.3071,2.88,58.07914,536.2,5330000,0.000244,0.216,1.01,119.37764,323,-0.733969175
508.1,4692400,0.000212766,0.3071,2.88,58.07914,536.2,5330000,0.000244,0.216,1.01,119.37764,323.2,-0.994252273
508.1,4692400,0.000212766,0.3071,2.88,58.07914,536.2,5330000,0.000244,0.216,1.01,119.37764,334.2,-0.653926467
508.1,4692400,0.000212766,0.3071,2.88,58.07914,553.6,4080500,0.000310174,0.2096,0.61,84.15948,323.2,1.752672081
508.1,4692400,0.000212766,0.3071,2.88,58.07914,665,4600000,0.000354,0.1837,3.02,98.143,293.2,0.231111721
508.1,4692400,0.000212766,0.3071,2.88,58.07914,508,6350000,0.000177,0.2027,1.6,84.93258,298.2,-0.371063681
508.1,4692400,0.000212766,0.3071,2.88,58.07914,508,6350000,0.000177,0.2027,1.6,84.93258,303.2,-0.733969175
508.1,4692400,0.000212766,0.3071,2.88,58.07914,508,6350000,0.000177,0.2027,1.6,84.93258,348.2,-0.328504067
508.1,4692400,0.000212766,0.3071,2.88,58.07914,508,6350000,0.000177,0.2027,1.6,84.93258,398.2,-0.261364764
508.1,4692400,0.000212766,0.3071,2.88,58.07914,466.7,3720200,0.000280764,0.29,1.15,74.1216,298.1,0.819779831
508.1,4692400,0.000212766,0.3071,2.88,58.07914,466.7,3720200,0.000280764,0.29,1.15,74.1216,338.2,0.717839793
508.1,4692400,0.000212766,0.3071,2.88,58.07914,466.7,3720200,0.000280764,0.29,1.15,74.1216,388.3,0.625938431
508.1,4692400,0.000212766,0.3071,2.88,58.07914,776,2200000,0.000687,0.7011,2.900013191,222.23716,303.2,-0.061875404
508.1,4692400,0.000212766,0.3071,2.88,58.07914,776,2200000,0.000687,0.7011,2.900013191,222.23716,313.2,-0.061875404
508.1,4692400,0.000212766,0.3071,2.88,58.07914,776,2200000,0.000687,0.7011,2.900013191,222.23716,323.2,-0.061875404
508.1,4692400,0.000212766,0.3071,2.88,58.07914,776,2200000,0.000687,0.7011,2.900013191,222.23716,333.2,-0.061875404
508.1,4692400,0.000212766,0.3071,2.88,58.07914,771,4630000,0.000352,0.442,0,114.1424,303.2,0.223143551
508.1,4692400,0.000212766,0.3071,2.88,58.07914,771,4630000,0.000352,0.442,0,114.1424,318.2,0.21511138
508.1,4692400,0.000212766,0.3071,2.88,58.07914,771,4630000,0.000352,0.442,0,114.1424,333.2,0.207014169
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,293.2,0.867100488
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,303.2,0.993251773
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,313.2,0.916290732
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,314.3,0.887891257
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,318.5,0.854415328
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,322.5,0.774727168
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,323,0.797507196
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,323.2,0.765467842
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,323.2,0.832909123
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,335.8,0.708035793
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,348.3,0.652325186
508.1,4692400,0.000212766,0.3071,2.88,58.07914,514.71,6268000,0.000168634,0.646,1.44,46.06844,351.5,0.548121409
508.1,4692400,0.000212766,0.3071,2.88,58.07914,523.3,3870000,0.000286,0.363,1.78,88.10512,293.2,0.122217633
508.1,4692400,0.000212766,0.3071,2.88,58.07914,782,3150000,0.000352,0.603,0,94.11454,303.2,0.223143551
508.1,4692400,0.000212766,0.3071,2.88,58.07914,782,3150000,0.000352,0.603,0,94.11454,313.2,0.223143551
508.1,4692400,0.000212766,0.3071,2.88,58.07914,782,3150000,0.000352,0.603,0,94.11454,323.2,0.231111721
508.1,4692400,0.000212766,0.3071,2.88,58.07914,782,3150000,0.000352,0.603,0,94.11454,333.2,0.231111721
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,0.770108222
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,303.2,0.746687947
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,308.2,0.712949808
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,313.2,0.693147181
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,313.2,0.698134722
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,323.2,0.662687973
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,337.7,0.542324291
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,337.8,0.683096845
508.1,4692400,0.000212766,0.3071,2.88,58.07914,513.38,8215850,0.000113828,0.5625,1.7,32.04186,337.8,0.604315967
508.1,4692400,0.000212766,0.3071,2.88,58.07914,536.7,4207000,0.000267,0.329,2.78,72.10572,293.2,0.048790164
508.1,4692400,0.000212766,0.3071,2.88,58.07914,574.6,3270000,0.000378,0.4,2.8,100.15888,328.2,0.207014169
508.1,4692400,0.000212766,0.3071,2.88,58.07914,574.6,3270000,0.000378,0.4,2.8,100.15888,348.2,0.173953307
508.1,4692400,0.000212766,0.3071,2.88,58.07914,574.6,3270000,0.000378,0.4,2.8,100.15888,388.2,0.104360015
508.1,4692400,0.000212766,0.3071,2.88,58.07914,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,302.8,0.09531018
508.1,4692400,0.000212766,0.3071,2.88,58.07914,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,318.3,0.048790164
508.1,4692400,0.000212766,0.3071,2.88,58.07914,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,332.4,0.029558802
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,303.2,0.029558802
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,313.2,0.029558802
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,323.2,0.039220713
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,333.2,0.039220713
508.1,4692400,0.000212766,0.3071,2.88,58.07914,643,4499843,0.000285,0.377,0,87.12036,303.6,0.09531018
508.1,4692400,0.000212766,0.3071,2.88,58.07914,643,4499843,0.000285,0.377,0,87.12036,317.6,0.029558802
508.1,4692400,0.000212766,0.3071,2.88,58.07914,643,4499843,0.000285,0.377,0,87.12036,333.4,-0.030459207
508.1,4692400,0.000212766,0.3071,2.88,58.07914,617.7,2103000,0.000609756,0.4884,0,142.286,313.2,1.342864803
508.1,4692400,0.000212766,0.3071,2.88,58.07914,617.7,2103000,0.000609756,0.4884,0,142.286,333.2,1.305626458
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,303.2,0.727548607
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,313.2,0.683096845
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,323.2,0.657520003
508.1,4692400,0.000212766,0.3071,2.88,58.07914,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,333.2,0.625938431
508.1,4692400,0.000212766,0.3071,2.88,58.07914,779,5080000,0.000326,0.393,0,115.13046,303.5,0.451075619
508.1,4692400,0.000212766,0.3071,2.88,58.07914,779,5080000,0.000326,0.393,0,115.13046,323.2,0.418710335
508.1,4692400,0.000212766,0.3071,2.88,58.07914,779,5080000,0.000326,0.393,0,115.13046,342.8,0.392042088
508.1,4692400,0.000212766,0.3071,2.88,58.07914,540.2,2735730,0.000429185,0.349,0,100.205,273.2,2.192770227
508.1,4692400,0.000212766,0.3071,2.88,58.07914,540.2,2735730,0.000429185,0.349,0,100.205,323.2,1.619388243
508.1,4692400,0.000212766,0.3071,2.88,58.07914,540.2,2735730,0.000429185,0.349,0,100.205,323.2,1.62924054
508.1,4692400,0.000212766,0.3071,2.88,58.07914,540.2,2735730,0.000429185,0.349,0,100.205,333.2,1.523880024
508.1,4692400,0.000212766,0.3071,2.88,58.07914,540.2,2735730,0.000429185,0.349,0,100.205,343.2,1.451613827
508.1,4692400,0.000212766,0.3071,2.88,58.07914,722.1,1479850,0.001,0.749,0,226.448,298.2,1.701105101
508.1,4692400,0.000212766,0.3071,2.88,58.07914,722.1,1479850,0.001,0.749,0,226.448,333.2,1.305626458
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,253.2,2.531313023
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,268.2,2.393339456
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,293.2,2.017566138
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,301.5,1.826160896
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,301.9,1.811562097
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,303.4,1.819698838
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,313.2,1.754403683
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,318.2,1.663926098
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,323.2,1.617406082
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,333.2,1.515127233
508.1,4692400,0.000212766,0.3071,2.88,58.07914,507.82,3044100,0.000369549,0.3,0,86.178,342,1.363537374
508.1,4692400,0.000212766,0.3071,2.88,58.07914,712,3495713,0.00034,0.394,4.22,123.1094,293.2,0.21511138
508.1,4692400,0.000212766,0.3071,2.88,58.07914,588,6100000,0.000173,0.346,3.46,61.04002,298.2,0.09531018
508.1,4692400,0.000212766,0.3071,2.88,58.07914,588,6100000,0.000173,0.346,3.46,61.04002,348.2,0.058268908
508.1,4692400,0.000212766,0.3071,2.88,58.07914,721.8,4520000,0.000311,0.3577,0,99.13106,323.4,0.277631737
508.1,4692400,0.000212766,0.3071,2.88,58.07914,721.8,4520000,0.000311,0.3577,0,99.13106,333.2,0.254642218
508.1,4692400,0.000212766,0.3071,2.88,58.07914,721.8,4520000,0.000311,0.3577,0,99.13106,343.4,0.254642218
508.1,4692400,0.000212766,0.3071,2.88,58.07914,707.4,5090000,0.00024,0.4651,0,73.09378,303.4,0.741937345
508.1,4692400,0.000212766,0.3071,2.88,58.07914,707.4,5090000,0.00024,0.4651,0,73.09378,318.4,0.703097511
508.1,4692400,0.000212766,0.3071,2.88,58.07914,707.4,5090000,0.00024,0.4651,0,73.09378,333.2,0.652325186
508.1,4692400,0.000212766,0.3071,2.88,58.07914,725,7500076,0.00018,0.492,0,59.0672,303.2,0.760805829
508.1,4692400,0.000212766,0.3071,2.88,58.07914,725,7500076,0.00018,0.492,0,59.0672,313.2,0.746687947
508.1,4692400,0.000212766,0.3071,2.88,58.07914,725,7500076,0.00018,0.492,0,59.0672,323.2,0.732367894
508.1,4692400,0.000212766,0.3071,2.88,58.07914,725,7500076,0.00018,0.492,0,59.0672,333.2,0.717839793
508.1,4692400,0.000212766,0.3071,2.88,58.07914,568.74,2483590,0.000492368,0.398,0,114.232,293.2,1.987874348
508.1,4692400,0.000212766,0.3071,2.88,58.07914,568.74,2483590,0.000492368,0.398,0,114.232,313.2,1.778336449
508.1,4692400,0.000212766,0.3071,2.88,58.07914,568.74,2483590,0.000492368,0.398,0,114.232,333.2,1.756132292
508.1,4692400,0.000212766,0.3071,2.88,58.07914,469.7,3367500,0.000311526,0.251,0,72.151,238.2,2.94811642
508.1,4692400,0.000212766,0.3071,2.88,58.07914,469.7,3367500,0.000311526,0.251,0,72.151,258.2,2.780060737
508.1,4692400,0.000212766,0.3071,2.88,58.07914,469.7,3367500,0.000311526,0.251,0,72.151,298.2,2.07819076
508.1,4692400,0.000212766,0.3071,2.88,58.07914,469.7,3367500,0.000311526,0.251,0,72.151,303.2,1.95586048
508.1,4692400,0.000212766,0.3071,2.88,58.07914,616.168,3531500,0.000371206,0.324,0,106.165,293.2,0.75612198
508.1,4692400,0.000212766,0.3071,2.88,58.07914,620,5650000,0.000247,0.24,2.19,79.0999,303.2,0.223143551
508.1,4692400,0.000212766,0.3071,2.88,58.07914,782,4750000,0.000382,0.2389,2.3,129.15858,298.2,0.405465108
508.1,4692400,0.000212766,0.3071,2.88,58.07914,855,5029773,0.0003365,0.3463,0,120.17012,303.8,0.482426149
508.1,4692400,0.000212766,0.3071,2.88,58.07914,855,5029773,0.0003365,0.3463,0,120.17012,317.9,0.431782416
508.1,4692400,0.000212766,0.3071,2.88,58.07914,855,5029773,0.0003365,0.3463,0,120.17012,334.2,0.385262401
508.1,4692400,0.000212766,0.3071,2.88,58.07914,705,1940000,0.000674,0.965,0,222.27868,323.2,-0.162518929
508.1,4692400,0.000212766,0.3071,2.88,58.07914,705,1940000,0.000674,0.965,0,222.27868,343.2,-0.186329578
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.667829373
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.678033543
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.783901544
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.683096845
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.657520003
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.672944473
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.732367894
508.1,4692400,0.000212766,0.3071,2.88,58.07914,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.559615788
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,298.2,-0.020202707
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,-0.139262067
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,-0.116533816
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,-0.105360516
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,-0.083381609
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,318.2,-0.210721031
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,323.7,-0.139262067
508.1,4692400,0.000212766,0.3071,2.88,58.07914,716.7,1523000,0.000927,0.83474986,0,266.314142,333.2,-0.186329578
545.5,4850000,0.000171,0.321,3.92,41.05192,561.6,5226120,0.000230947,0.268,2.94,98.95916,318.5,0.385262401
545.5,4850000,0.000171,0.321,3.92,41.05192,561.6,5226120,0.000230947,0.268,2.94,98.95916,333.2,0.378436436
545.5,4850000,0.000171,0.321,3.92,41.05192,561.6,5226120,0.000230947,0.268,2.94,98.95916,343.9,0.371563556
545.5,4850000,0.000171,0.321,3.92,41.05192,561.6,5226120,0.000230947,0.268,2.94,98.95916,355.9,0.357674444
545.5,4850000,0.000171,0.321,3.92,41.05192,588,5210000,0.000238,0.288,0,88.10512,313.2,0.652325186
545.5,4850000,0.000171,0.321,3.92,41.05192,563,4414000,0.000274,0.59,1.66,74.1216,293.2,1.735189118
545.5,4850000,0.000171,0.321,3.92,41.05192,563,4414000,0.000274,0.59,1.66,74.1216,333.2,1.733423892
545.5,4850000,0.000171,0.321,3.92,41.05192,539.2,4100000,0.000303,0.218,2.05,92.56726,323.2,1.549687908
545.5,4850000,0.000171,0.321,3.92,41.05192,539.2,4100000,0.000303,0.218,2.05,92.56726,348.2,1.381281819
545.5,4850000,0.000171,0.321,3.92,41.05192,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,293.2,2.012232792
545.5,4850000,0.000171,0.321,3.92,41.05192,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,1.871802177
545.5,4850000,0.000171,0.321,3.92,41.05192,544,2572000,0.000471698,0.303,0,114.22852,293.2,3.999484281
545.5,4850000,0.000171,0.321,3.92,41.05192,544,2572000,0.000471698,0.303,0,114.22852,293.2,3.449987546
545.5,4850000,0.000171,0.321,3.92,41.05192,544,2572000,0.000471698,0.303,0,114.22852,313.2,3.504956616
545.5,4850000,0.000171,0.321,3.92,41.05192,536.2,4202000,0.000269,0.576,1.7,74.1216,333.2,1.181727195
545.5,4850000,0.000171,0.321,3.92,41.05192,547.8,4295000,0.000274,0.588,1.64,74.1216,333.2,1.289232648
545.5,4850000,0.000171,0.321,3.92,41.05192,506.2,3972000,0.000275,0.618,1.74,74.1216,333.2,1.061256502
545.5,4850000,0.000171,0.321,3.92,41.05192,709.6,4010000,0.000388,0.377,3.02,120.14852,293.2,0.500775288
545.5,4850000,0.000171,0.321,3.92,41.05192,705,5630000,0.000291,0.382,1.53,93.12648,293.2,-0.020202707
545.5,4850000,0.000171,0.321,3.92,41.05192,705,5630000,0.000291,0.382,1.53,93.12648,343.2,0.029558802
545.5,4850000,0.000171,0.321,3.92,41.05192,705,5630000,0.000291,0.382,1.53,93.12648,393.2,0.09531018
545.5,4850000,0.000171,0.321,3.92,41.05192,646.5,4240000,0.000341,0.3288,1.26,108.13782,293.2,0.815364813
545.5,4850000,0.000171,0.321,3.92,41.05192,562.02,4907277,0.000256345,0.211,0,78.11184,293.2,1.211940974
545.5,4850000,0.000171,0.321,3.92,41.05192,562.02,4907277,0.000256345,0.211,0,78.11184,293.2,1.244154594
545.5,4850000,0.000171,0.321,3.92,41.05192,562.02,4907277,0.000256345,0.211,0,78.11184,298.2,1.124929597
545.5,4850000,0.000171,0.321,3.92,41.05192,562.02,4907277,0.000256345,0.211,0,78.11184,318.2,1.124929597
545.5,4850000,0.000171,0.321,3.92,41.05192,562.02,4907277,0.000256345,0.211,0,78.11184,348,1.047318994
545.5,4850000,0.000171,0.321,3.92,41.05192,562.02,4907277,0.000256345,0.211,0,78.11184,397.9,0.970778917
545.5,4850000,0.000171,0.321,3.92,41.05192,699,3180000,0.000449,0.473,0,150.1745,298.2,0.412109651
545.5,4850000,0.000171,0.321,3.92,41.05192,556.3,4540000,0.000276,0.194,0,153.8227,293.2,2.595254707
545.5,4850000,0.000171,0.321,3.92,41.05192,556.3,4540000,0.000276,0.194,0,153.8227,314.9,2.370243741
545.5,4850000,0.000171,0.321,3.92,41.05192,556.3,4540000,0.000276,0.194,0,153.8227,316.5,2.312535424
545.5,4850000,0.000171,0.321,3.92,41.05192,556.3,4540000,0.000276,0.194,0,153.8227,330,2.208274414
545.5,4850000,0.000171,0.321,3.92,41.05192,556.3,4540000,0.000276,0.194,0,153.8227,340.2,2.163323026
545.5,4850000,0.000171,0.321,3.92,41.05192,556.3,4540000,0.000276,0.194,0,153.8227,346,2.091864062
545.5,4850000,0.000171,0.321,3.92,41.05192,632.35,4520600,0.000308642,0.2532,1.69,112.5569,293.2,1.25846099
545.5,4850000,0.000171,0.321,3.92,41.05192,632.35,4520600,0.000308642,0.2532,1.69,112.5569,328.2,1.172482137
545.5,4850000,0.000171,0.321,3.92,41.05192,632.35,4520600,0.000308642,0.2532,1.69,112.5569,343.2,1.111857515
545.5,4850000,0.000171,0.321,3.92,41.05192,632.35,4520600,0.000308642,0.2532,1.69,112.5569,393.2,0.989541194
545.5,4850000,0.000171,0.321,3.92,41.05192,536.2,5330000,0.000244,0.216,1.01,119.37764,298.7,0.285178942
545.5,4850000,0.000171,0.321,3.92,41.05192,536.2,5330000,0.000244,0.216,1.01,119.37764,318.3,0.2390169
545.5,4850000,0.000171,0.321,3.92,41.05192,536.2,5330000,0.000244,0.216,1.01,119.37764,319.8,0.277631737
545.5,4850000,0.000171,0.321,3.92,41.05192,536.2,5330000,0.000244,0.216,1.01,119.37764,328.3,0.254642218
545.5,4850000,0.000171,0.321,3.92,41.05192,536.2,5330000,0.000244,0.216,1.01,119.37764,331.9,0.300104592
545.5,4850000,0.000171,0.321,3.92,41.05192,665,4600000,0.000354,0.1837,3.02,98.143,293.2,0.357674444
545.5,4850000,0.000171,0.321,3.92,41.05192,508,6350000,0.000177,0.2027,1.6,84.93258,298.2,0.131028262
545.5,4850000,0.000171,0.321,3.92,41.05192,508,6350000,0.000177,0.2027,1.6,84.93258,348.2,0.2390169
545.5,4850000,0.000171,0.321,3.92,41.05192,508,6350000,0.000177,0.2027,1.6,84.93258,398.1,0.3074847
545.5,4850000,0.000171,0.321,3.92,41.05192,466.7,3720200,0.000280764,0.29,1.15,74.1216,298.1,1.378766095
545.5,4850000,0.000171,0.321,3.92,41.05192,466.7,3720200,0.000280764,0.29,1.15,74.1216,338.2,1.199964783
545.5,4850000,0.000171,0.321,3.92,41.05192,466.7,3720200,0.000280764,0.29,1.15,74.1216,388.2,0.982078472
545.5,4850000,0.000171,0.321,3.92,41.05192,514.71,6268000,0.000168634,0.646,1.44,46.06844,293.2,1.545432582
545.5,4850000,0.000171,0.321,3.92,41.05192,514.71,6268000,0.000168634,0.646,1.44,46.06844,323.2,1.30833282
545.5,4850000,0.000171,0.321,3.92,41.05192,514.71,6268000,0.000168634,0.646,1.44,46.06844,343.2,1.118414916
545.5,4850000,0.000171,0.321,3.92,41.05192,514.71,6268000,0.000168634,0.646,1.44,46.06844,393.2,0.737164066
545.5,4850000,0.000171,0.321,3.92,41.05192,523.3,3870000,0.000286,0.363,1.78,88.10512,311.7,0.548121409
545.5,4850000,0.000171,0.321,3.92,41.05192,523.3,3870000,0.000286,0.363,1.78,88.10512,313.2,0.418710335
545.5,4850000,0.000171,0.321,3.92,41.05192,523.3,3870000,0.000286,0.363,1.78,88.10512,330.5,0.457424847
545.5,4850000,0.000171,0.321,3.92,41.05192,523.3,3870000,0.000286,0.363,1.78,88.10512,347.8,0.412109651
545.5,4850000,0.000171,0.321,3.92,41.05192,523.3,3870000,0.000286,0.363,1.78,88.10512,353.2,0.405465108
545.5,4850000,0.000171,0.321,3.92,41.05192,523.3,3870000,0.000286,0.363,1.78,88.10512,393.2,0.392042088
545.5,4850000,0.000171,0.321,3.92,41.05192,513.38,8215850,0.000113828,0.5625,1.7,32.04186,326,0.978326123
